0,1808
0,1376
0,1080
0,1093
0,0305
0,1239
0,1095
0,0646
0,0855
0,1098
0,1058
0,1234
0,0622
0,0613
0,0021
0,0412
0,0977
0,0575
0,0935
0,1017
0,0019
0,0018
0,0017
0,0019
0,0156
0,0019
0,1328
0,0468
0,0900
0,0790
0,1111
0,0069
0,0637
0,0921
0,1080
0,0929
0,1087
0,1244
0,1242
0,1413
0,0752
0,1080
0,1091
0,0774
0,0925
0,0920
0,0917
0,0932
0,0913
0,1206
0,1226
0,0919
0,0922
0,1067
0,0922
0,0926
0,1064
0,1081
0,1070
0,1083
0,0941
0,0905
0,1076
0,0930
0,0752
0,0926
0,0922
0,1086
0,0930
0,1241
0,0751
0,1077
0,0907
0,1218
0,0836
0,0910
0,0914
0,0935
0,0932
0,0935
0,0897
0,0928
0,1240
0,0925
0,0932
0,0914
0,1093
0,1090
0,1075
0,0933
0,0930
0,1246
0,0922
0,0612
0,1084
0,1106
0,0920
0,0935
0,1089
0,0908
0,0916
0,0934
0,0910
0,0928
0,0924
0,0939
0,0928
0,1092
0,0928
0,0929
0,0932
0,1074
0,1059
0,1088
0,0940
0,0926
0,0926
0,1245
0,0932
0,0448
0,1082
0,1098
0,0619
0,1085
0,0923
0,1089
0,0921
0,0940
0,0842
0,0778
0,0946
0,0921
0,0774
0,1066
0,0933
0,0923
0,0986
0,1091
0,0931
0,0928
0,0924
0,0918
0,1089
0,1084
0,1202
0,1070
0,0925
0,0594
0,1089
0,1095
0,0917
0,0921
0,0883
0,0913
0,0771
0,0922
0,0928
0,1085
0,0774
0,0609
0,0799
0,0728
0,0915
0,1252
0,1399
0,0933
0,0919
0,0914
0,0912
0,0759
0,1082
0,1086
0,0926
0,0916
0,0915
0,0932
0,1076
0,0930
0,0930
0,1065
0,0922
0,1252
0,0921
0,0935
0,0930
0,0918
0,1083
0,0915
0,1087
0,0924
0,0779
0,0610
0,0937
0,0929
0,0928
0,1073
0,0922
0,0923
0,0925
0,0936
0,1092
0,0906
0,0922
0,0929
0,1101
0,0925
0,1073
0,0935
0,1085
0,0931
0,0915
0,1085
0,0771
0,1157
0,0765
0,1076
0,0916
0,1240
0,1083
0,0916
0,0939
0,0933
0,0923
0,1241
0,0924
0,0924
0,1088
0,0923
0,0613
0,0932
0,0938
0,1414
0,0912
0,0942
0,1105
0,0744
0,1087
0,0923
0,0928
0,1082
0,1077
0,1083
0,1246
0,0942
0,1252
0,0931
0,0784
0,0910
0,0921
0,1093
0,1074
0,0774
0,1082
0,0767
0,1092
0,0771
0,0945
0,0922
0,0950
0,0136
0,0944
0,1093
0,0910
0,0910
0,0931
0,1093
0,1090
0,1088
0,1078
0,0773
0,0915
0,1076
0,1085
0,0783
0,1248
0,0925
0,0932
0,0922
0,0932
0,0919
0,0935
0,0936
0,0937
0,0937
0,0934
0,0775
0,0925
0,0927
0,0926
0,1086
0,0915
0,0928
0,0933
0,0780
0,0927
0,0926
0,0928
0,0939
0,1250
0,1246
0,0787
0,1240
0,0917
0,0783
0,0942
0,0307
0,0899
0,1099
0,0932
0,0930
0,0945
0,0938
0,0927
0,0917
0,0934
0,1092
0,0936
0,1080
0,0932
0,0903
0,0770
0,0938
0,0933
0,1101
0,0936
0,1088
0,0935
0,0920
0,1090
0,0926
0,0926
0,0930
0,0932
0,0926
0,1258
0,1225
0,0930
0,0924
0,0771
0,1079
0,0930
0,0913
0,0934
0,1077
0,0915
0,0924
0,1092
0,0936
0,0921
0,0921
0,1090
0,1076
0,0774
0,0922
0,0302
0,0916
0,0909
0,0915
0,1078
0,1242
0,0928
0,0760
0,0928
0,0937
0,0918
0,1089
0,0931
0,0931
0,1083
0,1066
0,1093
0,1078
0,0913
0,0616
0,0935
0,0941
0,0926
0,0777
0,0931
0,1079
0,0913
0,1095
0,1090
0,1240
0,1242
0,0925
0,0921
0,0919
0,0773
0,1097
0,1242
0,0912
0,0935
0,1094
0,0767
0,1075
0,1085
0,0934
0,0914
0,0919
0,0919
0,0930
0,1083
0,0931
0,0925
0,0911
0,0922
0,0920
0,0942
0,0917
0,0921
0,1077
0,1088
0,1070
0,1085
0,1083
0,0933
0,0928
0,0770
